spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration
A235,2025-04-15 17:44:00,30.072679140800517,31.636642170079263,Madinaty,1,1,evening,0,1,0,1,6.55,13
A236,2025-04-27 17:10:00,30.063140576483757,31.63419297217925,Madinaty,0,0,evening,1,1,1,0,11.87,22
A237,2025-04-01 09:26:00,30.059555058306962,31.631388051293627,Madinaty,1,0,morning,0,1,0,1,10.64,7
A238,2025-05-01 03:59:00,30.06298338897418,31.6314811342257,Madinaty,1,0,night,1,1,0,0,13.66,14
A239,2025-04-02 06:47:00,30.061201043200164,31.645879499138317,Madinaty,0,0,morning,0,0,1,1,11.58,8
A240,2025-04-23 23:23:00,30.074159825279747,31.645858617245274,Madinaty,0,1,night,1,1,1,1,5.26,3
A241,2025-04-09 01:10:00,30.067238564461526,31.63462786611272,Madinaty,0,1,night,0,1,0,0,19.91,4
A242,2025-04-17 10:02:00,30.06472579496164,31.63002090502345,Madinaty,0,1,morning,1,0,1,1,13.15,10
A243,2025-04-10 19:17:00,30.06492240277298,31.635123454343056,Madinaty,0,0,evening,0,1,1,0,12.1,4
A244,2025-04-24 17:22:00,30.061866967961606,31.64772075158964,Madinaty,1,0,evening,0,0,1,1,19.32,18
A245,2025-04-27 11:07:00,30.07555949979561,31.62976932304556,Madinaty,0,1,morning,1,0,0,0,7.34,23
A246,2025-04-18 12:47:00,30.07414794393133,31.650905147620335,Madinaty,0,1,afternoon,1,1,0,1,7.84,12
A247,2025-04-09 06:44:00,30.061531378066668,31.641153173188606,Madinaty,0,1,morning,1,0,1,1,17.12,20
A248,2025-04-21 11:35:00,30.070039403416352,31.65198151598811,Madinaty,0,1,morning,1,0,1,0,8.91,20
A249,2025-04-21 22:50:00,30.059148516349115,31.634833866780195,Madinaty,1,0,night,0,0,0,0,16.99,15
A250,2025-04-02 04:55:00,30.065598129167014,31.638886230021495,Madinaty,1,1,night,0,0,1,0,9.07,13
A251,2025-04-21 03:07:00,30.07149982485268,31.644227354706523,Madinaty,0,1,night,1,1,0,0,5.5,12
A252,2025-04-28 20:09:00,30.06336910250499,31.63855840609761,Madinaty,1,1,evening,1,0,1,1,12.76,8
A253,2025-04-09 23:18:00,30.06514175166854,31.626604207898794,Madinaty,1,1,night,1,1,1,1,7.95,22
A254,2025-04-18 07:13:00,30.075332089451607,31.636010782120763,Madinaty,0,1,morning,1,0,1,1,16.37,22
A255,2025-04-09 09:54:00,30.05949895171764,31.63470360491521,Madinaty,1,1,morning,1,0,0,1,14.62,9
A256,2025-04-20 08:12:00,30.07453514266145,31.643733702048106,Madinaty,1,1,morning,1,0,0,1,18.85,20
A257,2025-04-08 00:31:00,30.06869472694752,31.646209661753335,Madinaty,1,1,night,0,0,0,1,16.74,9
A258,2025-04-19 02:03:00,30.0690769614469,31.63260394646265,Madinaty,0,0,night,0,1,0,0,7.71,17
A259,2025-04-29 06:28:00,30.06956934455373,31.640543376961688,Madinaty,1,1,morning,1,1,1,1,17.0,1
A260,2025-04-28 04:34:00,30.07117650313864,31.645777040895926,Madinaty,0,0,night,1,0,1,1,14.63,23
A261,2025-04-15 19:09:00,30.06258155204059,31.640744814607242,Madinaty,1,1,evening,0,0,0,0,15.03,6
A262,2025-04-09 13:07:00,30.059093859533412,31.651934410428975,Madinaty,0,1,afternoon,1,1,1,1,17.48,7
A263,2025-05-01 01:10:00,30.063929292150778,31.632807990851703,Madinaty,0,0,night,0,0,1,1,13.61,9
A264,2025-04-16 19:57:00,30.075373046090697,31.649339728351812,Madinaty,0,1,evening,0,0,0,1,11.99,10
A265,2025-04-29 23:47:00,30.061362363019708,31.65161853326597,Madinaty,0,0,night,0,0,1,0,14.55,4
A266,2025-04-08 06:38:00,30.0672787420952,31.63057760796367,Madinaty,0,1,morning,1,1,1,0,9.47,16
A267,2025-04-05 10:09:00,30.07579882661565,31.636494427669692,Madinaty,1,0,morning,1,1,0,1,7.74,12
A268,2025-04-19 21:04:00,30.075850548864572,31.6315353083012,Madinaty,1,0,night,1,1,1,0,14.25,9
A269,2025-04-23 01:22:00,30.05923112617966,31.652416818179198,Madinaty,0,0,night,0,0,1,1,8.51,3
A270,2025-04-12 23:32:00,30.068886720141197,31.63622230065879,Madinaty,1,1,night,0,0,1,1,6.2,9
A271,2025-04-10 19:45:00,30.072274007558104,31.62600721099453,Madinaty,0,0,evening,0,1,0,1,5.01,17
A272,2025-04-30 04:51:00,30.07552703622956,31.62593121520396,Madinaty,1,0,night,1,1,0,0,14.12,14
A273,2025-04-14 02:07:00,30.065032614192802,31.641411763565447,Madinaty,0,0,night,0,1,1,1,10.43,5
A274,2025-04-22 02:05:00,30.06452283775703,31.637314713284695,Madinaty,1,0,night,0,1,1,1,16.28,21
A275,2025-04-15 04:14:00,30.070903468538745,31.638254936617244,Madinaty,1,1,night,1,0,1,1,10.63,1
A276,2025-04-30 06:31:00,30.05981524166442,31.645902863856595,Madinaty,0,1,morning,1,1,0,1,12.29,1
A277,2025-04-03 22:46:00,30.061241050224215,31.65319832462018,Madinaty,0,1,night,1,0,0,1,11.11,3
A278,2025-04-14 12:28:00,30.065200305700966,31.64071820065804,Madinaty,1,0,afternoon,0,1,0,0,14.76,9
A279,2025-04-12 01:35:00,30.07408222123371,31.63892387863349,Madinaty,0,1,night,0,0,1,1,10.34,23
A280,2025-04-13 19:45:00,30.0683513261695,31.645611526659913,Madinaty,1,1,evening,1,1,1,0,19.46,6
A281,2025-04-23 03:25:00,30.06581401459933,31.63449970004671,Madinaty,1,0,night,1,1,1,1,19.04,9
A282,2025-04-24 10:13:00,30.074423439013717,31.630911288823647,Madinaty,0,1,morning,1,1,1,0,17.72,4
A283,2025-04-06 09:13:00,30.07299765390526,31.64938472667251,Madinaty,0,1,morning,1,1,1,1,18.8,20
A284,2025-04-23 20:29:00,30.076476648240106,31.651148561864066,Madinaty,0,0,evening,0,0,0,1,11.74,19
A285,2025-04-03 13:14:00,30.068971785652565,31.64031064050224,Madinaty,1,0,afternoon,1,1,1,0,13.05,5
A286,2025-04-20 15:38:00,30.063787021595637,31.64668159678033,Madinaty,0,0,afternoon,1,0,1,0,16.13,5
A287,2025-04-12 06:24:00,30.07712407224323,31.639105061945248,Madinaty,1,0,morning,0,0,1,1,15.44,14
A288,2025-04-07 07:33:00,30.060434412827476,31.639703382159386,Madinaty,0,1,morning,1,0,0,0,18.36,10
A289,2025-04-10 03:19:00,30.06400315230535,31.643609579911946,Madinaty,1,1,night,1,0,1,0,15.74,23
A290,2025-04-15 07:23:00,30.06810517524528,31.651351673108294,Madinaty,0,0,morning,1,1,0,1,19.97,16
A291,2025-04-17 03:11:00,30.058925827186346,31.62673895146861,Madinaty,0,0,night,0,0,0,1,10.23,23
A292,2025-04-16 07:15:00,30.064708611058855,31.636564782131277,Madinaty,0,1,morning,1,0,0,1,17.49,6
A293,2025-04-08 14:01:00,30.065038859423144,31.633428141885897,Madinaty,0,0,afternoon,1,0,0,1,15.46,20
A294,2025-04-06 11:58:00,30.06590030602799,31.651350423299498,Madinaty,0,0,morning,1,1,0,1,15.37,23
A295,2025-04-08 00:31:00,30.062092327744377,31.642828432962997,Madinaty,1,0,night,0,1,1,0,9.89,14
A296,2025-04-15 11:45:00,30.06076590622228,31.627973685139462,Madinaty,1,0,morning,1,1,1,1,16.78,18
A297,2025-04-20 11:35:00,30.075990806670713,31.645115727374847,Madinaty,1,0,morning,0,1,0,0,18.51,9
A298,2025-04-21 22:27:00,30.063501523097795,31.647477654519534,Madinaty,1,1,night,1,0,0,1,8.28,7
A299,2025-04-24 17:36:00,30.071592297773407,31.629183222686414,Madinaty,0,1,evening,0,0,0,1,14.38,18
A300,2025-04-26 08:19:00,30.061200187899754,31.638324784903492,Madinaty,0,0,morning,1,1,1,0,10.88,10
A301,2025-04-29 21:27:00,30.064073702184544,31.638323715914815,Madinaty,1,0,night,0,0,1,1,19.84,2
A302,2025-04-23 05:09:00,30.073223415686233,31.62923835926956,Madinaty,0,0,night,0,0,0,0,12.18,13
A303,2025-04-22 12:26:00,30.072675581488756,31.632609377692308,Madinaty,0,0,afternoon,0,0,1,0,8.42,6
A304,2025-04-07 05:19:00,30.06871271079059,31.636183708175807,Madinaty,1,0,night,0,1,1,0,10.73,23
A305,2025-04-19 14:01:00,30.05923087214171,31.630736608296328,Madinaty,1,1,afternoon,1,1,0,1,14.81,9
A306,2025-04-02 16:33:00,30.069784870188595,31.649165085659718,Madinaty,1,1,afternoon,1,0,0,1,6.14,20
A307,2025-04-10 03:50:00,30.06746422316192,31.644358122130267,Madinaty,1,0,night,1,1,1,1,14.05,8
A308,2025-04-17 18:30:00,30.06038875087984,31.642984084009974,Madinaty,1,0,evening,1,1,1,1,18.97,10
A309,2025-04-22 20:00:00,30.077099282006003,31.63456703124529,Madinaty,0,1,evening,0,1,1,1,17.76,16
A310,2025-04-09 19:50:00,30.075637224816063,31.63577753505217,Madinaty,1,0,evening,0,1,0,1,6.02,15
A311,2025-04-18 06:52:00,30.059374442964582,31.62637584110058,Madinaty,1,1,morning,1,1,0,0,19.9,13
A312,2025-04-05 14:01:00,30.07125835628914,31.639788837895907,Madinaty,1,1,afternoon,1,0,0,1,15.48,18
A313,2025-04-26 21:39:00,30.070550150181194,31.65001081714005,Madinaty,0,1,night,0,1,1,1,7.43,6
A314,2025-04-01 11:06:00,30.07177904067524,31.62901054405585,Madinaty,1,1,morning,1,0,1,1,5.19,20
A315,2025-04-27 06:53:00,30.064366577941634,31.65128904609872,Madinaty,0,1,morning,0,0,0,1,7.57,9
A316,2025-04-03 03:38:00,30.059843980247305,31.62966746119689,Madinaty,1,1,night,1,1,1,0,17.57,18
A317,2025-04-10 17:18:00,30.075017097209436,31.64218205437917,Madinaty,1,0,evening,0,0,0,0,5.32,7
A318,2025-04-15 03:05:00,30.06640630513222,31.648584886814056,Madinaty,1,1,night,1,0,1,0,8.5,23
A319,2025-04-09 10:56:00,30.071677639041702,31.6364683080432,Madinaty,0,0,morning,1,0,0,0,16.36,5
A320,2025-04-25 18:25:00,30.069247249361407,31.632485967402157,Madinaty,1,1,evening,1,1,1,0,13.79,11
A321,2025-05-01 05:35:00,30.070056213468018,31.630209401399775,Madinaty,1,1,night,1,1,1,1,16.74,13
A322,2025-04-17 07:35:00,30.070296862630098,31.65005045375461,Madinaty,1,0,morning,1,0,0,0,16.19,3
A323,2025-04-15 19:15:00,30.067534620384265,31.6455664608411,Madinaty,1,1,evening,1,1,0,0,5.76,1
A324,2025-04-06 06:19:00,30.068311189651066,31.641323564313275,Madinaty,0,0,morning,0,1,0,1,18.39,4
A325,2025-04-05 01:51:00,30.06302227747094,31.633320584271793,Madinaty,1,0,night,0,1,0,1,8.41,19
A326,2025-04-21 12:26:00,30.06768566881253,31.63386781185559,Madinaty,1,1,afternoon,1,1,0,0,13.3,18
A327,2025-04-12 20:44:00,30.06998277860808,31.6371252250896,Madinaty,1,1,evening,0,0,1,1,14.66,6
A328,2025-04-17 16:45:00,30.066291764772874,31.653880149090252,Madinaty,1,0,afternoon,1,0,0,1,7.53,23
A329,2025-04-04 21:35:00,30.07495616140995,31.64336956909116,Madinaty,1,0,night,1,1,0,0,19.64,10
A330,2025-04-05 16:12:00,30.067291521218507,31.625997863483107,Madinaty,1,1,afternoon,1,1,0,1,12.32,7
A331,2025-04-13 07:03:00,30.07527965402071,31.636228519883744,Madinaty,0,0,morning,0,0,0,0,5.86,12
A332,2025-04-29 01:49:00,30.072337169898034,31.635557029883074,Madinaty,1,1,night,1,0,0,0,19.06,8
A333,2025-04-11 15:20:00,30.074167248677835,31.627025070323263,Madinaty,0,0,afternoon,1,1,1,1,13.79,13
A334,2025-04-07 20:32:00,30.070367169759805,31.632030146964784,Madinaty,0,1,evening,1,0,0,0,15.49,18
A335,2025-04-18 21:17:00,30.05899741629834,31.644241666612103,Madinaty,0,1,night,0,1,0,0,12.88,14
A336,2025-04-07 14:31:00,30.06988213460601,31.637734141725343,Madinaty,0,0,afternoon,0,1,0,1,17.52,11
A337,2025-04-01 15:32:00,30.076004091882222,31.65289177839988,Madinaty,1,0,afternoon,1,0,1,1,5.5,10
A338,2025-04-07 06:07:00,30.075988447600587,31.640197257990202,Madinaty,0,0,morning,0,0,1,1,9.03,6
A339,2025-04-28 01:02:00,30.065120768320973,31.634409299339982,Madinaty,1,0,night,0,1,0,1,12.04,13
A340,2025-04-27 06:41:00,30.060830362044232,31.653539296733317,Madinaty,0,1,morning,1,1,0,0,6.15,22
A341,2025-04-13 00:12:00,30.07170583544619,31.65053313635173,Madinaty,1,1,night,1,0,1,1,15.59,10
A342,2025-04-16 15:02:00,30.073549386209102,31.626268419794265,Madinaty,0,0,afternoon,0,1,1,1,10.9,12
A343,2025-04-12 22:33:00,30.071061264750103,31.6311326707524,Madinaty,0,0,night,0,0,1,0,9.09,1
A344,2025-04-02 03:28:00,30.069325640520063,31.63027143601676,Madinaty,0,1,night,1,1,0,0,5.05,18
A345,2025-04-18 14:24:00,30.073069254290612,31.631770141099906,Madinaty,0,0,afternoon,1,0,0,0,15.8,13
A346,2025-04-14 03:19:00,30.068995010432904,31.631460818577732,Madinaty,0,1,night,0,0,1,0,17.51,4
A347,2025-04-14 15:45:00,30.065143017833815,31.65129090800593,Madinaty,0,1,afternoon,1,0,0,1,10.93,6
A348,2025-04-03 04:12:00,30.068581290049078,31.6427599996421,Madinaty,1,0,night,0,1,1,1,13.46,18
A349,2025-04-19 17:54:00,30.071965104838284,31.636852967018722,Madinaty,1,1,evening,1,1,1,0,8.42,5
A350,2025-04-15 07:00:00,30.069909121636606,31.643595803128765,Madinaty,1,1,morning,1,0,1,0,14.33,18
A351,2025-04-14 22:18:00,30.065229264293333,31.64525814853859,Madinaty,0,1,night,0,1,0,0,5.18,5
A352,2025-04-26 01:07:00,30.065022877023964,31.642768398608084,Madinaty,1,0,night,1,0,1,0,12.33,7
A353,2025-04-10 22:59:00,30.070786458509488,31.653231105284796,Madinaty,1,0,night,0,0,1,1,14.66,23
A354,2025-04-06 08:43:00,30.076996911679107,31.642600517315373,Madinaty,1,1,morning,0,1,0,0,18.77,9
A355,2025-04-19 13:12:00,30.060640153905105,31.645587360096357,Madinaty,0,0,afternoon,1,1,1,1,10.72,3
A356,2025-04-25 18:56:00,30.075025312075862,31.647434050113315,Madinaty,0,0,evening,0,0,0,0,16.48,12
A357,2025-04-01 07:23:00,30.07626656187389,31.64241954620077,Madinaty,1,0,morning,1,1,1,1,13.97,20
A358,2025-04-01 23:12:00,30.070344511863837,31.637938750239496,Madinaty,1,0,night,1,1,0,1,18.91,14
A359,2025-04-28 05:19:00,30.06477842905455,31.63481088934774,Madinaty,0,0,night,0,0,1,1,10.98,8
A360,2025-04-05 23:26:00,30.077049851579655,31.644002946196405,Madinaty,0,1,night,0,0,1,1,9.79,12
A361,2025-04-24 02:11:00,30.063034747687524,31.629459585539955,Madinaty,0,0,night,0,1,1,0,18.31,7
A362,2025-04-14 00:10:00,30.065434730766505,31.634644657377674,Madinaty,0,0,night,0,0,1,1,5.74,9
A363,2025-04-12 10:07:00,30.069195479006993,31.633385700590072,Madinaty,0,0,morning,0,0,1,0,7.05,12
A364,2025-04-01 17:36:00,30.069634633103234,31.631783461384888,Madinaty,0,0,evening,1,1,0,1,6.24,4
A365,2025-04-12 01:31:00,30.06617491117219,31.64808303963512,Madinaty,0,0,night,1,0,0,1,17.65,5
A366,2025-04-07 23:47:00,30.0607367050944,31.6271018608414,Madinaty,0,1,night,0,0,1,0,5.16,9
A367,2025-04-29 04:56:00,30.076391072820414,31.631579185295504,Madinaty,1,0,night,1,1,1,0,17.92,7
A368,2025-04-11 18:47:00,30.06144628659378,31.649379334486827,Madinaty,0,0,evening,1,1,1,1,11.77,14
A369,2025-04-24 04:08:00,30.06490051289986,31.641890235756712,Madinaty,0,0,night,0,0,0,1,5.06,20
A370,2025-04-02 03:49:00,30.066312863886846,31.64957997015194,Madinaty,1,0,night,0,0,0,0,11.02,22
A371,2025-04-10 09:18:00,30.068748600160554,31.637663523245358,Madinaty,1,0,morning,1,1,1,1,7.8,17
A372,2025-04-10 01:59:00,30.061979670584254,31.64417723786371,Madinaty,1,1,night,1,1,0,0,14.37,1
A373,2025-04-23 01:25:00,30.060451053688634,31.627974553410954,Madinaty,0,1,night,1,1,1,0,15.19,15
A374,2025-04-05 06:52:00,30.059964302702326,31.628802829319643,Madinaty,1,1,morning,1,1,1,0,12.31,15
A375,2025-04-07 21:09:00,30.0632773891787,31.641752297170083,Madinaty,1,1,night,1,0,1,1,5.61,1
A376,2025-04-02 21:10:00,30.075867526965542,31.636429247365474,Madinaty,1,1,night,1,1,0,1,14.84,15
A377,2025-04-26 16:29:00,30.073662710122406,31.645225491791678,Madinaty,0,1,afternoon,1,1,1,0,17.63,2
A378,2025-04-21 23:39:00,30.069133902964598,31.635986630171004,Madinaty,1,0,night,1,0,1,0,15.8,4
A379,2025-04-22 09:35:00,30.070695605326794,31.642031832993364,Madinaty,1,1,morning,1,1,1,0,17.45,17
A380,2025-04-18 18:25:00,30.061704314387093,31.6496461579922,Madinaty,0,1,evening,0,0,0,0,8.01,16
A381,2025-04-29 17:16:00,30.066757212309707,31.654156422353104,Madinaty,1,0,evening,1,1,0,1,18.33,18
A382,2025-04-29 00:55:00,30.061232684515474,31.636220791626904,Madinaty,1,1,night,0,1,0,0,9.83,21
A383,2025-04-05 21:13:00,30.063805868976775,31.629903478248004,Madinaty,0,0,night,1,1,1,1,5.2,16
A384,2025-04-14 10:54:00,30.0701520204866,31.64274355233269,Madinaty,0,0,morning,1,0,0,0,17.65,8
A385,2025-04-17 02:22:00,30.059153065991254,31.628687683478823,Madinaty,0,1,night,1,0,1,1,19.13,6
A386,2025-04-22 08:14:00,30.062032477236045,31.652988581748232,Madinaty,1,1,morning,1,1,0,1,14.83,22
A387,2025-04-27 13:11:00,30.07557666884459,31.636889767735415,Madinaty,0,1,afternoon,0,0,1,1,8.47,20
A388,2025-04-17 14:31:00,30.063411825367645,31.653022432666948,Madinaty,0,1,afternoon,1,0,0,1,8.78,2
A389,2025-04-30 15:30:00,30.065952470343415,31.634930567831262,Madinaty,0,0,afternoon,1,0,1,1,12.0,19
A390,2025-04-23 11:03:00,30.07678242072008,31.64481033460526,Madinaty,0,1,morning,1,0,0,0,18.47,13
A391,2025-04-04 01:28:00,30.06739396225793,31.630174867874864,Madinaty,1,1,night,1,0,0,0,7.24,22
A392,2025-04-06 09:21:00,30.067417345853382,31.639728272590645,Madinaty,1,1,morning,1,0,0,1,17.39,22
A393,2025-04-29 23:53:00,30.06348564254396,31.643902147406507,Madinaty,1,1,night,1,1,1,0,9.37,21
A394,2025-04-03 05:55:00,30.068185550883687,31.63433125518798,Madinaty,0,1,night,1,1,0,0,17.13,6
A395,2025-04-09 20:54:00,30.066159324000658,31.630036681388212,Madinaty,0,1,evening,0,0,0,0,18.8,6
A396,2025-04-07 04:16:00,30.05998048511163,31.62890994046452,Madinaty,1,0,night,1,1,0,0,11.41,13
A397,2025-04-16 05:15:00,30.061794505076595,31.642941599072586,Madinaty,0,1,night,0,1,0,0,10.48,1
A398,2025-04-24 02:40:00,30.07693249068737,31.649833269251854,Madinaty,0,0,night,0,1,1,0,17.03,22
A399,2025-04-03 11:03:00,30.06652878378931,31.653658470840764,Madinaty,0,1,morning,1,1,0,0,12.94,21
A400,2025-04-28 10:15:00,30.060274522337142,31.64153215435273,Madinaty,1,0,morning,0,0,1,1,15.27,9
A401,2025-04-17 03:50:00,30.07386314119505,31.628977322829623,Madinaty,1,0,night,1,1,1,0,14.34,22
A402,2025-04-09 17:22:00,30.072672992275336,31.64997721489521,Madinaty,0,0,evening,0,1,1,0,7.29,12
A403,2025-04-18 12:42:00,30.075356014986266,31.64557290537426,Madinaty,0,1,afternoon,0,0,1,0,17.67,12
A404,2025-04-02 21:41:00,30.05973478052943,31.63817390846993,Madinaty,1,0,night,0,0,0,1,7.94,4
A405,2025-04-01 09:52:00,30.071723149737306,31.65061728934363,Madinaty,0,1,morning,1,1,1,1,18.98,19
A406,2025-04-21 00:42:00,30.069034901694337,31.645450359247985,Madinaty,0,0,night,0,1,1,0,8.76,16
A407,2025-04-21 21:52:00,30.072426353871215,31.641439558477046,Madinaty,1,1,night,1,1,1,1,16.01,12
A408,2025-04-06 23:12:00,30.073596634315027,31.647338940536624,Madinaty,1,1,night,0,1,1,1,9.27,1
A409,2025-04-04 08:32:00,30.059865834923006,31.638876119444518,Madinaty,1,0,morning,1,1,0,0,9.77,23
A410,2025-04-06 14:29:00,30.06043311573811,31.62971554340958,Madinaty,0,0,afternoon,1,1,0,1,9.65,21
A411,2025-04-04 12:13:00,30.076138191647136,31.63954555618674,Madinaty,1,1,afternoon,1,0,1,0,16.22,4
A412,2025-04-11 15:30:00,30.07180161268992,31.643219024775252,Madinaty,1,0,afternoon,1,1,1,1,13.35,9
A413,2025-04-26 02:02:00,30.076645029960186,31.62907917770351,Madinaty,0,1,night,1,1,1,0,18.24,7
A414,2025-04-27 05:51:00,30.0698450905553,31.6377966531056,Madinaty,0,1,night,0,0,0,1,9.61,10
A415,2025-04-12 02:17:00,30.060558907726787,31.630627008112906,Madinaty,1,0,night,1,0,0,0,15.38,13
A416,2025-04-14 11:57:00,30.06235733395752,31.632513478484086,Madinaty,1,1,morning,0,0,0,0,16.29,8
A417,2025-04-28 04:02:00,30.06488776874891,31.640408053538128,Madinaty,1,1,night,1,0,0,1,7.27,20
A418,2025-04-21 03:00:00,30.060677607823504,31.63783315913253,Madinaty,0,1,night,0,1,0,0,11.01,10
A419,2025-04-27 23:17:00,30.073220628235436,31.634227712695267,Madinaty,1,1,night,0,1,1,0,12.24,10
A420,2025-04-22 01:33:00,30.076062021821425,31.65057543579024,Madinaty,0,1,night,0,1,0,1,10.34,8
A421,2025-04-16 01:36:00,30.069574554432666,31.645877323209426,Madinaty,0,1,night,1,1,0,0,9.83,20
A422,2025-04-28 03:23:00,30.071006469314508,31.634095979046744,Madinaty,1,0,night,1,1,1,0,15.3,15
A423,2025-04-25 21:06:00,30.062926720667615,31.646875497735746,Madinaty,0,0,night,0,1,0,1,8.24,1
A424,2025-04-30 12:55:00,30.06263890044176,31.65050786920368,Madinaty,0,1,afternoon,0,0,0,0,15.64,15
A425,2025-04-08 10:34:00,30.060773651212767,31.62922232271118,Madinaty,1,1,morning,1,1,0,1,19.03,17
A426,2025-04-14 05:50:00,30.075119545335202,31.64754505945063,Madinaty,1,0,night,1,0,1,0,13.48,13
A427,2025-04-01 18:04:00,30.062624350239048,31.643872067477794,Madinaty,0,0,evening,1,0,0,1,14.17,12
A428,2025-04-21 05:09:00,30.064751428787865,31.6466523991698,Madinaty,0,1,night,0,1,1,1,6.03,3
A429,2025-04-04 14:36:00,30.0717388230434,31.64013857674101,Madinaty,0,0,afternoon,0,0,1,0,17.97,23
A430,2025-04-26 06:23:00,30.07336540258259,31.638277927254837,Madinaty,1,1,morning,0,1,0,1,9.28,19
A431,2025-04-16 05:39:00,30.07113005968453,31.64522970172923,Madinaty,1,1,night,1,0,0,0,14.23,5
A432,2025-04-03 03:36:00,30.059227842872815,31.648156316242417,Madinaty,0,1,night,1,1,0,0,19.69,3
A433,2025-04-03 10:52:00,30.06029420248799,31.65321021537878,Madinaty,0,1,morning,1,0,0,1,13.93,21
A434,2025-04-02 04:58:00,30.075005175590228,31.649596883920655,Madinaty,0,1,night,1,1,1,0,15.87,5
A435,2025-04-11 03:23:00,30.06184366654647,31.65383163848032,Madinaty,1,0,night,0,1,0,0,11.68,9
A436,2025-04-07 19:01:00,30.071080975299207,31.628825609438376,Madinaty,0,1,evening,0,1,1,1,5.91,6
A437,2025-04-20 20:34:00,30.06508788776386,31.636607240378872,Madinaty,0,1,evening,0,1,1,0,16.96,16
A438,2025-04-04 01:58:00,30.0619874190281,31.63276182510669,Madinaty,1,0,night,1,1,1,0,5.52,10
A439,2025-04-02 19:58:00,30.061747632305153,31.63297852566124,Madinaty,0,0,evening,0,0,1,1,15.51,16
A440,2025-04-13 06:11:00,30.065332436007456,31.63039825985753,Madinaty,0,0,morning,1,0,1,0,5.34,3
A441,2025-04-01 11:31:00,30.069362478228136,31.638733354374722,Madinaty,0,0,morning,1,0,0,0,17.93,18
A442,2025-04-06 14:28:00,30.075204053221967,31.642330547190518,Madinaty,0,1,afternoon,1,1,1,1,7.36,11
A443,2025-04-27 20:11:00,30.067788958792086,31.64790862297009,Madinaty,1,1,evening,0,0,1,0,12.71,19
A444,2025-04-22 16:35:00,30.07231695414782,31.62728152740472,Madinaty,0,1,afternoon,1,1,0,0,13.96,23
A445,2025-04-11 21:28:00,30.072801533586986,31.653243307837336,Madinaty,0,1,night,0,1,0,1,11.86,15
A446,2025-04-16 16:29:00,30.061121659449782,31.635473665041204,Madinaty,1,0,afternoon,0,0,1,0,10.11,11
A447,2025-04-14 04:07:00,30.07023532695995,31.63421115061923,Madinaty,0,0,night,1,0,1,0,12.02,22
A448,2025-04-11 02:25:00,30.075292092481217,31.65277311260843,Madinaty,0,1,night,0,1,0,1,9.67,10
A449,2025-04-29 20:40:00,30.072975172324632,31.651089200817328,Madinaty,0,1,evening,0,0,1,1,11.57,9
A450,2025-04-10 04:46:00,30.065535616213122,31.6283806709338,Madinaty,0,0,night,1,1,0,0,10.38,3
A451,2025-04-24 07:15:00,30.060385863803603,31.62640984485425,Madinaty,1,0,morning,1,1,0,0,13.49,23
A452,2025-04-09 09:26:00,30.07693165504372,31.64767036669271,Madinaty,0,1,morning,0,1,1,1,8.57,9
A453,2025-04-28 14:03:00,30.062059607747393,31.651223765167433,Madinaty,1,0,afternoon,1,1,0,0,19.83,18
A454,2025-04-09 08:59:00,30.06940286933942,31.644448296301984,Madinaty,1,1,morning,1,1,1,0,12.51,12
