,spot_id,timestamp,latitude,longitude,area,is_shaded,is_near_entrance,time_of_day,status,is_handicap_accessible,has_camera_surveillance,is_ev_friendly,price_per_hour,max_duration,id
203,A204,2025-04-09 14:09:00,30.061503462962808,31.630512609747637,Madinaty,0,1,afternoon,1,0,0,1,7.88,10,MAD-00203
204,A205,2025-04-15 14:53:00,30.07451908252938,31.626732773015185,Madinaty,1,0,afternoon,0,1,1,0,12.32,5,MAD-00204
205,A206,2025-04-19 07:50:00,30.06582484690229,31.62982364400204,Madinaty,1,0,morning,0,0,1,0,11.02,11,MAD-00205
206,A207,2025-04-29 08:45:00,30.06403541450525,31.63143702511306,Madinaty,1,0,morning,0,1,1,0,16.93,23,MAD-00206
207,A208,2025-04-26 08:00:00,30.060944005216637,31.649586152689416,Madinaty,0,0,morning,1,1,1,1,16.45,14,MAD-00207
208,A209,2025-04-22 16:17:00,30.065108951028645,31.6424767074982,Madinaty,1,0,afternoon,1,1,1,1,7.01,20,MAD-00208
209,A210,2025-04-07 16:28:00,30.06918463762235,31.64262157682077,Madinaty,1,1,afternoon,0,0,1,1,6.33,15,MAD-00209
210,A211,2025-04-09 16:17:00,30.071814743900983,31.626649726527017,Madinaty,0,0,afternoon,1,0,0,1,18.62,13,MAD-00210
211,A212,2025-04-19 11:14:00,30.06747864931539,31.6447712186896,Madinaty,0,0,morning,1,0,1,0,13.03,3,MAD-00211
212,A213,2025-04-06 13:38:00,30.068368764144203,31.64662314447106,Madinaty,1,0,afternoon,1,0,1,1,17.87,9,MAD-00212
213,A214,2025-04-25 16:40:00,30.06979534453419,31.647473433164283,Madinaty,1,0,afternoon,1,0,0,0,5.87,8,MAD-00213
214,A215,2025-04-11 00:02:00,30.06662716814642,31.648578299720626,Madinaty,1,0,night,0,0,1,0,12.9,15,MAD-00214
215,A216,2025-04-13 20:41:00,30.072533450671376,31.630739121383584,Madinaty,1,0,evening,0,0,0,0,13.09,23,MAD-00215
216,A217,2025-04-10 10:08:00,30.07245988915143,31.64693569705133,Madinaty,1,1,morning,0,1,1,0,17.91,1,MAD-00216
217,A218,2025-04-08 14:26:00,30.073186495593376,31.639807958177403,Madinaty,0,1,afternoon,1,0,0,1,6.46,2,MAD-00217
218,A219,2025-04-12 15:51:00,30.07054453057285,31.650245779590023,Madinaty,1,0,afternoon,1,1,0,0,8.61,9,MAD-00218
219,A220,2025-04-16 02:24:00,30.076272006227747,31.645466869290438,Madinaty,1,1,night,1,0,1,1,11.1,21,MAD-00219
220,A221,2025-04-03 13:19:00,30.064393378393383,31.64085127741839,Madinaty,1,1,afternoon,0,0,1,0,17.99,17,MAD-00220
221,A222,2025-04-21 11:34:00,30.07312091638856,31.63709836210477,Madinaty,1,1,morning,1,0,1,0,19.08,9,MAD-00221
222,A223,2025-04-12 12:27:00,30.074036499350107,31.62767764717721,Madinaty,1,1,afternoon,1,1,1,0,19.89,1,MAD-00222
223,A224,2025-04-07 10:10:00,30.07129710529265,31.64785837716721,Madinaty,0,0,morning,0,1,0,1,19.39,8,MAD-00223
224,A225,2025-04-25 17:20:00,30.07075687132142,31.63543276264664,Madinaty,0,0,evening,0,1,0,0,5.09,5,MAD-00224
225,A226,2025-04-17 05:19:00,30.076009016741835,31.64924412688721,Madinaty,1,0,night,1,1,0,0,5.72,11,MAD-00225
226,A227,2025-04-09 06:06:00,30.07615800467713,31.628465109652154,Madinaty,0,1,morning,0,0,1,0,7.21,6,MAD-00226
227,A228,2025-04-02 04:37:00,30.06086361170413,31.64762603945004,Madinaty,1,0,night,1,1,0,0,10.23,17,MAD-00227
228,A229,2025-04-10 02:20:00,30.0726209741436,31.646784348777288,Madinaty,1,0,night,1,0,1,1,17.45,18,MAD-00228
229,A230,2025-04-07 10:46:00,30.072908946365803,31.628483502415666,Madinaty,0,1,morning,1,0,1,1,18.39,23,MAD-00229
230,A231,2025-04-04 10:09:00,30.073745426052323,31.64348401961409,Madinaty,1,1,morning,0,1,0,0,7.8,18,MAD-00230
231,A232,2025-04-23 00:31:00,30.06336504729986,31.63226614756162,Madinaty,1,1,night,1,1,1,0,14.29,5,MAD-00231
232,A233,2025-04-18 16:21:00,30.074694990950547,31.628892119520536,Madinaty,1,0,afternoon,0,1,0,1,18.76,5,MAD-00232
233,A234,2025-04-20 01:27:00,30.06704765986752,31.64125237083822,Madinaty,0,0,night,0,1,1,1,11.96,19,MAD-00233
234,A235,2025-04-15 17:44:00,30.07267914080052,31.636642170079263,Madinaty,1,1,evening,0,1,0,1,6.55,13,MAD-00234
235,A236,2025-04-27 17:10:00,30.06314057648376,31.63419297217925,Madinaty,0,0,evening,1,1,1,0,11.87,22,MAD-00235
236,A237,2025-04-01 09:26:00,30.05955505830696,31.631388051293627,Madinaty,1,0,morning,0,1,0,1,10.64,7,MAD-00236
237,A238,2025-05-01 03:59:00,30.06298338897418,31.6314811342257,Madinaty,1,0,night,1,1,0,0,13.66,14,MAD-00237
238,A239,2025-04-02 06:47:00,30.061201043200164,31.64587949913832,Madinaty,0,0,morning,0,0,1,1,11.58,8,MAD-00238
239,A240,2025-04-23 23:23:00,30.074159825279747,31.645858617245278,Madinaty,0,1,night,1,1,1,1,5.26,3,MAD-00239
240,A241,2025-04-09 01:10:00,30.06723856446153,31.63462786611272,Madinaty,0,1,night,0,1,0,0,19.91,4,MAD-00240
241,A242,2025-04-17 10:02:00,30.06472579496164,31.63002090502345,Madinaty,0,1,morning,1,0,1,1,13.15,10,MAD-00241
242,A243,2025-04-10 19:17:00,30.06492240277298,31.635123454343056,Madinaty,0,0,evening,0,1,1,0,12.1,4,MAD-00242
243,A244,2025-04-24 17:22:00,30.06186696796161,31.64772075158964,Madinaty,1,0,evening,0,0,1,1,19.32,18,MAD-00243
244,A245,2025-04-27 11:07:00,30.07555949979561,31.62976932304556,Madinaty,0,1,morning,1,0,0,0,7.34,23,MAD-00244
245,A246,2025-04-18 12:47:00,30.07414794393133,31.650905147620332,Madinaty,0,1,afternoon,1,1,0,1,7.84,12,MAD-00245
246,A247,2025-04-09 06:44:00,30.061531378066668,31.64115317318861,Madinaty,0,1,morning,1,0,1,1,17.12,20,MAD-00246
247,A248,2025-04-21 11:35:00,30.070039403416352,31.65198151598811,Madinaty,0,1,morning,1,0,1,0,8.91,20,MAD-00247
248,A249,2025-04-21 22:50:00,30.059148516349115,31.634833866780195,Madinaty,1,0,night,0,0,0,0,16.99,15,MAD-00248
249,A250,2025-04-02 04:55:00,30.06559812916701,31.63888623002149,Madinaty,1,1,night,0,0,1,0,9.07,13,MAD-00249
250,A251,2025-04-21 03:07:00,30.07149982485268,31.644227354706523,Madinaty,0,1,night,1,1,0,0,5.5,12,MAD-00250
251,A252,2025-04-28 20:09:00,30.06336910250499,31.63855840609761,Madinaty,1,1,evening,1,0,1,1,12.76,8,MAD-00251
252,A253,2025-04-09 23:18:00,30.06514175166854,31.626604207898797,Madinaty,1,1,night,1,1,1,1,7.95,22,MAD-00252
253,A254,2025-04-18 07:13:00,30.075332089451607,31.636010782120763,Madinaty,0,1,morning,1,0,1,1,16.37,22,MAD-00253
254,A255,2025-04-09 09:54:00,30.05949895171764,31.63470360491521,Madinaty,1,1,morning,1,0,0,1,14.62,9,MAD-00254
255,A256,2025-04-20 08:12:00,30.07453514266145,31.643733702048102,Madinaty,1,1,morning,1,0,0,1,18.85,20,MAD-00255
256,A257,2025-04-08 00:31:00,30.06869472694752,31.646209661753332,Madinaty,1,1,night,0,0,0,1,16.74,9,MAD-00256
257,A258,2025-04-19 02:03:00,30.0690769614469,31.63260394646265,Madinaty,0,0,night,0,1,0,0,7.71,17,MAD-00257
258,A259,2025-04-29 06:28:00,30.06956934455373,31.640543376961688,Madinaty,1,1,morning,1,1,1,1,17.0,1,MAD-00258
259,A260,2025-04-28 04:34:00,30.07117650313864,31.64577704089593,Madinaty,0,0,night,1,0,1,1,14.63,23,MAD-00259
260,A261,2025-04-15 19:09:00,30.06258155204059,31.64074481460724,Madinaty,1,1,evening,0,0,0,0,15.03,6,MAD-00260
261,A262,2025-04-09 13:07:00,30.05909385953341,31.65193441042897,Madinaty,0,1,afternoon,1,1,1,1,17.48,7,MAD-00261
262,A263,2025-05-01 01:10:00,30.063929292150775,31.632807990851703,Madinaty,0,0,night,0,0,1,1,13.61,9,MAD-00262
263,A264,2025-04-16 19:57:00,30.075373046090697,31.64933972835181,Madinaty,0,1,evening,0,0,0,1,11.99,10,MAD-00263
264,A265,2025-04-29 23:47:00,30.061362363019708,31.65161853326597,Madinaty,0,0,night,0,0,1,0,14.55,4,MAD-00264
265,A266,2025-04-08 06:38:00,30.0672787420952,31.63057760796367,Madinaty,0,1,morning,1,1,1,0,9.47,16,MAD-00265
266,A267,2025-04-05 10:09:00,30.07579882661565,31.63649442766969,Madinaty,1,0,morning,1,1,0,1,7.74,12,MAD-00266
267,A268,2025-04-19 21:04:00,30.07585054886457,31.6315353083012,Madinaty,1,0,night,1,1,1,0,14.25,9,MAD-00267
268,A269,2025-04-23 01:22:00,30.05923112617966,31.6524168181792,Madinaty,0,0,night,0,0,1,1,8.51,3,MAD-00268
269,A270,2025-04-12 23:32:00,30.0688867201412,31.63622230065879,Madinaty,1,1,night,0,0,1,1,6.2,9,MAD-00269
270,A271,2025-04-10 19:45:00,30.072274007558104,31.62600721099453,Madinaty,0,0,evening,0,1,0,1,5.01,17,MAD-00270
271,A272,2025-04-30 04:51:00,30.07552703622956,31.62593121520396,Madinaty,1,0,night,1,1,0,0,14.12,14,MAD-00271
272,A273,2025-04-14 02:07:00,30.0650326141928,31.641411763565447,Madinaty,0,0,night,0,1,1,1,10.43,5,MAD-00272
273,A274,2025-04-22 02:05:00,30.06452283775703,31.63731471328469,Madinaty,1,0,night,0,1,1,1,16.28,21,MAD-00273
274,A275,2025-04-15 04:14:00,30.070903468538745,31.638254936617244,Madinaty,1,1,night,1,0,1,1,10.63,1,MAD-00274
275,A276,2025-04-30 06:31:00,30.05981524166442,31.645902863856595,Madinaty,0,1,morning,1,1,0,1,12.29,1,MAD-00275
276,A277,2025-04-03 22:46:00,30.06124105022421,31.65319832462018,Madinaty,0,1,night,1,0,0,1,11.11,3,MAD-00276
277,A278,2025-04-14 12:28:00,30.06520030570097,31.64071820065804,Madinaty,1,0,afternoon,0,1,0,0,14.76,9,MAD-00277
278,A279,2025-04-12 01:35:00,30.07408222123371,31.63892387863349,Madinaty,0,1,night,0,0,1,1,10.34,23,MAD-00278
279,A280,2025-04-13 19:45:00,30.0683513261695,31.645611526659916,Madinaty,1,1,evening,1,1,1,0,19.46,6,MAD-00279
280,A281,2025-04-23 03:25:00,30.06581401459933,31.63449970004671,Madinaty,1,0,night,1,1,1,1,19.04,9,MAD-00280
281,A282,2025-04-24 10:13:00,30.07442343901372,31.630911288823647,Madinaty,0,1,morning,1,1,1,0,17.72,4,MAD-00281
282,A283,2025-04-06 09:13:00,30.07299765390526,31.64938472667251,Madinaty,0,1,morning,1,1,1,1,18.8,20,MAD-00282
283,A284,2025-04-23 20:29:00,30.076476648240103,31.651148561864066,Madinaty,0,0,evening,0,0,0,1,11.74,19,MAD-00283
284,A285,2025-04-03 13:14:00,30.068971785652565,31.64031064050224,Madinaty,1,0,afternoon,1,1,1,0,13.05,5,MAD-00284
285,A286,2025-04-20 15:38:00,30.06378702159564,31.64668159678033,Madinaty,0,0,afternoon,1,0,1,0,16.13,5,MAD-00285
286,A287,2025-04-12 06:24:00,30.07712407224323,31.639105061945248,Madinaty,1,0,morning,0,0,1,1,15.44,14,MAD-00286
287,A288,2025-04-07 07:33:00,30.06043441282748,31.639703382159382,Madinaty,0,1,morning,1,0,0,0,18.36,10,MAD-00287
288,A289,2025-04-10 03:19:00,30.06400315230535,31.643609579911946,Madinaty,1,1,night,1,0,1,0,15.74,23,MAD-00288
289,A290,2025-04-15 07:23:00,30.06810517524528,31.65135167310829,Madinaty,0,0,morning,1,1,0,1,19.97,16,MAD-00289
290,A291,2025-04-17 03:11:00,30.058925827186343,31.62673895146861,Madinaty,0,0,night,0,0,0,1,10.23,23,MAD-00290
291,A292,2025-04-16 07:15:00,30.06470861105885,31.63656478213128,Madinaty,0,1,morning,1,0,0,1,17.49,6,MAD-00291
292,A293,2025-04-08 14:01:00,30.065038859423144,31.633428141885897,Madinaty,0,0,afternoon,1,0,0,1,15.46,20,MAD-00292
293,A294,2025-04-06 11:58:00,30.06590030602799,31.651350423299498,Madinaty,0,0,morning,1,1,0,1,15.37,23,MAD-00293
294,A295,2025-04-08 00:31:00,30.062092327744377,31.642828432963,Madinaty,1,0,night,0,1,1,0,9.89,14,MAD-00294
295,A296,2025-04-15 11:45:00,30.06076590622228,31.627973685139462,Madinaty,1,0,morning,1,1,1,1,16.78,18,MAD-00295
296,A297,2025-04-20 11:35:00,30.075990806670717,31.645115727374847,Madinaty,1,0,morning,0,1,0,0,18.51,9,MAD-00296
297,A298,2025-04-21 22:27:00,30.063501523097795,31.64747765451953,Madinaty,1,1,night,1,0,0,1,8.28,7,MAD-00297
298,A299,2025-04-24 17:36:00,30.071592297773407,31.62918322268641,Madinaty,0,1,evening,0,0,0,1,14.38,18,MAD-00298
299,A300,2025-04-26 08:19:00,30.061200187899757,31.63832478490349,Madinaty,0,0,morning,1,1,1,0,10.88,10,MAD-00299
300,A301,2025-04-29 21:27:00,30.064073702184544,31.63832371591481,Madinaty,1,0,night,0,0,1,1,19.84,2,MAD-00300
301,A302,2025-04-23 05:09:00,30.073223415686236,31.62923835926956,Madinaty,0,0,night,0,0,0,0,12.18,13,MAD-00301
302,A303,2025-04-22 12:26:00,30.07267558148876,31.632609377692308,Madinaty,0,0,afternoon,0,0,1,0,8.42,6,MAD-00302
303,A304,2025-04-07 05:19:00,30.06871271079059,31.636183708175807,Madinaty,1,0,night,0,1,1,0,10.73,23,MAD-00303
304,A305,2025-04-19 14:01:00,30.05923087214171,31.630736608296328,Madinaty,1,1,afternoon,1,1,0,1,14.81,9,MAD-00304
305,A306,2025-04-02 16:33:00,30.069784870188595,31.64916508565972,Madinaty,1,1,afternoon,1,0,0,1,6.14,20,MAD-00305
306,A307,2025-04-10 03:50:00,30.06746422316192,31.644358122130267,Madinaty,1,0,night,1,1,1,1,14.05,8,MAD-00306
307,A308,2025-04-17 18:30:00,30.06038875087984,31.64298408400997,Madinaty,1,0,evening,1,1,1,1,18.97,10,MAD-00307
308,A309,2025-04-22 20:00:00,30.077099282006003,31.63456703124529,Madinaty,0,1,evening,0,1,1,1,17.76,16,MAD-00308
309,A310,2025-04-09 19:50:00,30.075637224816063,31.63577753505217,Madinaty,1,0,evening,0,1,0,1,6.02,15,MAD-00309
310,A311,2025-04-18 06:52:00,30.059374442964582,31.62637584110058,Madinaty,1,1,morning,1,1,0,0,19.9,13,MAD-00310
311,A312,2025-04-05 14:01:00,30.07125835628914,31.639788837895907,Madinaty,1,1,afternoon,1,0,0,1,15.48,18,MAD-00311
312,A313,2025-04-26 21:39:00,30.070550150181194,31.65001081714005,Madinaty,0,1,night,0,1,1,1,7.43,6,MAD-00312
313,A314,2025-04-01 11:06:00,30.07177904067524,31.62901054405585,Madinaty,1,1,morning,1,0,1,1,5.19,20,MAD-00313
314,A315,2025-04-27 06:53:00,30.064366577941637,31.65128904609872,Madinaty,0,1,morning,0,0,0,1,7.57,9,MAD-00314
315,A316,2025-04-03 03:38:00,30.059843980247305,31.62966746119689,Madinaty,1,1,night,1,1,1,0,17.57,18,MAD-00315
316,A317,2025-04-10 17:18:00,30.07501709720944,31.64218205437917,Madinaty,1,0,evening,0,0,0,0,5.32,7,MAD-00316
317,A318,2025-04-15 03:05:00,30.06640630513222,31.648584886814056,Madinaty,1,1,night,1,0,1,0,8.5,23,MAD-00317
318,A319,2025-04-09 10:56:00,30.071677639041702,31.6364683080432,Madinaty,0,0,morning,1,0,0,0,16.36,5,MAD-00318
319,A320,2025-04-25 18:25:00,30.069247249361407,31.63248596740216,Madinaty,1,1,evening,1,1,1,0,13.79,11,MAD-00319
320,A321,2025-05-01 05:35:00,30.070056213468018,31.63020940139977,Madinaty,1,1,night,1,1,1,1,16.74,13,MAD-00320
321,A322,2025-04-17 07:35:00,30.070296862630094,31.65005045375461,Madinaty,1,0,morning,1,0,0,0,16.19,3,MAD-00321
322,A323,2025-04-15 19:15:00,30.067534620384265,31.6455664608411,Madinaty,1,1,evening,1,1,0,0,5.76,1,MAD-00322
323,A324,2025-04-06 06:19:00,30.068311189651062,31.641323564313275,Madinaty,0,0,morning,0,1,0,1,18.39,4,MAD-00323
324,A325,2025-04-05 01:51:00,30.06302227747094,31.633320584271797,Madinaty,1,0,night,0,1,0,1,8.41,19,MAD-00324
325,A326,2025-04-21 12:26:00,30.06768566881253,31.63386781185559,Madinaty,1,1,afternoon,1,1,0,0,13.3,18,MAD-00325
326,A327,2025-04-12 20:44:00,30.06998277860808,31.6371252250896,Madinaty,1,1,evening,0,0,1,1,14.66,6,MAD-00326
327,A328,2025-04-17 16:45:00,30.066291764772878,31.65388014909025,Madinaty,1,0,afternoon,1,0,0,1,7.53,23,MAD-00327
328,A329,2025-04-04 21:35:00,30.07495616140995,31.64336956909116,Madinaty,1,0,night,1,1,0,0,19.64,10,MAD-00328
329,A330,2025-04-05 16:12:00,30.067291521218507,31.625997863483107,Madinaty,1,1,afternoon,1,1,0,1,12.32,7,MAD-00329
330,A331,2025-04-13 07:03:00,30.07527965402071,31.636228519883744,Madinaty,0,0,morning,0,0,0,0,5.86,12,MAD-00330
331,A332,2025-04-29 01:49:00,30.072337169898034,31.635557029883078,Madinaty,1,1,night,1,0,0,0,19.06,8,MAD-00331
332,A333,2025-04-11 15:20:00,30.074167248677835,31.627025070323263,Madinaty,0,0,afternoon,1,1,1,1,13.79,13,MAD-00332
333,A334,2025-04-07 20:32:00,30.070367169759805,31.632030146964784,Madinaty,0,1,evening,1,0,0,0,15.49,18,MAD-00333
334,A335,2025-04-18 21:17:00,30.05899741629834,31.644241666612103,Madinaty,0,1,night,0,1,0,0,12.88,14,MAD-00334
335,A336,2025-04-07 14:31:00,30.06988213460601,31.637734141725343,Madinaty,0,0,afternoon,0,1,0,1,17.52,11,MAD-00335
336,A337,2025-04-01 15:32:00,30.076004091882226,31.65289177839988,Madinaty,1,0,afternoon,1,0,1,1,5.5,10,MAD-00336
337,A338,2025-04-07 06:07:00,30.075988447600587,31.6401972579902,Madinaty,0,0,morning,0,0,1,1,9.03,6,MAD-00337
338,A339,2025-04-28 01:02:00,30.065120768320973,31.634409299339985,Madinaty,1,0,night,0,1,0,1,12.04,13,MAD-00338
339,A340,2025-04-27 06:41:00,30.060830362044232,31.65353929673332,Madinaty,0,1,morning,1,1,0,0,6.15,22,MAD-00339
340,A341,2025-04-13 00:12:00,30.07170583544619,31.65053313635173,Madinaty,1,1,night,1,0,1,1,15.59,10,MAD-00340
341,A342,2025-04-16 15:02:00,30.073549386209105,31.626268419794265,Madinaty,0,0,afternoon,0,1,1,1,10.9,12,MAD-00341
342,A343,2025-04-12 22:33:00,30.071061264750103,31.6311326707524,Madinaty,0,0,night,0,0,1,0,9.09,1,MAD-00342
343,A344,2025-04-02 03:28:00,30.069325640520063,31.63027143601676,Madinaty,0,1,night,1,1,0,0,5.05,18,MAD-00343
344,A345,2025-04-18 14:24:00,30.07306925429061,31.631770141099903,Madinaty,0,0,afternoon,1,0,0,0,15.8,13,MAD-00344
345,A346,2025-04-14 03:19:00,30.068995010432904,31.63146081857773,Madinaty,0,1,night,0,0,1,0,17.51,4,MAD-00345
346,A347,2025-04-14 15:45:00,30.06514301783381,31.65129090800593,Madinaty,0,1,afternoon,1,0,0,1,10.93,6,MAD-00346
347,A348,2025-04-03 04:12:00,30.06858129004908,31.6427599996421,Madinaty,1,0,night,0,1,1,1,13.46,18,MAD-00347
348,A349,2025-04-19 17:54:00,30.071965104838284,31.63685296701872,Madinaty,1,1,evening,1,1,1,0,8.42,5,MAD-00348
349,A350,2025-04-15 07:00:00,30.06990912163661,31.643595803128765,Madinaty,1,1,morning,1,0,1,0,14.33,18,MAD-00349
350,A351,2025-04-14 22:18:00,30.065229264293333,31.64525814853859,Madinaty,0,1,night,0,1,0,0,5.18,5,MAD-00350
351,A352,2025-04-26 01:07:00,30.065022877023964,31.642768398608084,Madinaty,1,0,night,1,0,1,0,12.33,7,MAD-00351
352,A353,2025-04-10 22:59:00,30.070786458509488,31.6532311052848,Madinaty,1,0,night,0,0,1,1,14.66,23,MAD-00352
353,A354,2025-04-06 08:43:00,30.076996911679107,31.642600517315373,Madinaty,1,1,morning,0,1,0,0,18.77,9,MAD-00353
354,A355,2025-04-19 13:12:00,30.060640153905105,31.64558736009636,Madinaty,0,0,afternoon,1,1,1,1,10.72,3,MAD-00354
355,A356,2025-04-25 18:56:00,30.075025312075866,31.647434050113315,Madinaty,0,0,evening,0,0,0,0,16.48,12,MAD-00355
356,A357,2025-04-01 07:23:00,30.07626656187389,31.64241954620077,Madinaty,1,0,morning,1,1,1,1,13.97,20,MAD-00356
357,A358,2025-04-01 23:12:00,30.07034451186384,31.637938750239496,Madinaty,1,0,night,1,1,0,1,18.91,14,MAD-00357
358,A359,2025-04-28 05:19:00,30.06477842905455,31.63481088934774,Madinaty,0,0,night,0,0,1,1,10.98,8,MAD-00358
359,A360,2025-04-05 23:26:00,30.077049851579652,31.644002946196405,Madinaty,0,1,night,0,0,1,1,9.79,12,MAD-00359
360,A361,2025-04-24 02:11:00,30.063034747687524,31.629459585539955,Madinaty,0,0,night,0,1,1,0,18.31,7,MAD-00360
361,A362,2025-04-14 00:10:00,30.065434730766505,31.634644657377677,Madinaty,0,0,night,0,0,1,1,5.74,9,MAD-00361
362,A363,2025-04-12 10:07:00,30.069195479006996,31.633385700590072,Madinaty,0,0,morning,0,0,1,0,7.05,12,MAD-00362
363,A364,2025-04-01 17:36:00,30.069634633103234,31.631783461384888,Madinaty,0,0,evening,1,1,0,1,6.24,4,MAD-00363
364,A365,2025-04-12 01:31:00,30.06617491117219,31.64808303963512,Madinaty,0,0,night,1,0,0,1,17.65,5,MAD-00364
365,A366,2025-04-07 23:47:00,30.0607367050944,31.6271018608414,Madinaty,0,1,night,0,0,1,0,5.16,9,MAD-00365
366,A367,2025-04-29 04:56:00,30.07639107282041,31.631579185295504,Madinaty,1,0,night,1,1,1,0,17.92,7,MAD-00366
367,A368,2025-04-11 18:47:00,30.06144628659378,31.649379334486827,Madinaty,0,0,evening,1,1,1,1,11.77,14,MAD-00367
368,A369,2025-04-24 04:08:00,30.06490051289986,31.641890235756712,Madinaty,0,0,night,0,0,0,1,5.06,20,MAD-00368
369,A370,2025-04-02 03:49:00,30.066312863886846,31.64957997015194,Madinaty,1,0,night,0,0,0,0,11.02,22,MAD-00369
370,A371,2025-04-10 09:18:00,30.068748600160557,31.63766352324536,Madinaty,1,0,morning,1,1,1,1,7.8,17,MAD-00370
371,A372,2025-04-10 01:59:00,30.06197967058425,31.64417723786371,Madinaty,1,1,night,1,1,0,0,14.37,1,MAD-00371
372,A373,2025-04-23 01:25:00,30.060451053688634,31.627974553410954,Madinaty,0,1,night,1,1,1,0,15.19,15,MAD-00372
373,A374,2025-04-05 06:52:00,30.05996430270233,31.628802829319643,Madinaty,1,1,morning,1,1,1,0,12.31,15,MAD-00373
374,A375,2025-04-07 21:09:00,30.0632773891787,31.641752297170083,Madinaty,1,1,night,1,0,1,1,5.61,1,MAD-00374
375,A376,2025-04-02 21:10:00,30.075867526965546,31.636429247365477,Madinaty,1,1,night,1,1,0,1,14.84,15,MAD-00375
376,A377,2025-04-26 16:29:00,30.07366271012241,31.64522549179168,Madinaty,0,1,afternoon,1,1,1,0,17.63,2,MAD-00376
377,A378,2025-04-21 23:39:00,30.0691339029646,31.635986630171004,Madinaty,1,0,night,1,0,1,0,15.8,4,MAD-00377
378,A379,2025-04-22 09:35:00,30.070695605326797,31.642031832993364,Madinaty,1,1,morning,1,1,1,0,17.45,17,MAD-00378
379,A380,2025-04-18 18:25:00,30.061704314387093,31.6496461579922,Madinaty,0,1,evening,0,0,0,0,8.01,16,MAD-00379
380,A381,2025-04-29 17:16:00,30.066757212309707,31.654156422353104,Madinaty,1,0,evening,1,1,0,1,18.33,18,MAD-00380
381,A382,2025-04-29 00:55:00,30.061232684515478,31.636220791626904,Madinaty,1,1,night,0,1,0,0,9.83,21,MAD-00381
382,A383,2025-04-05 21:13:00,30.06380586897677,31.629903478248004,Madinaty,0,0,night,1,1,1,1,5.2,16,MAD-00382
383,A384,2025-04-14 10:54:00,30.0701520204866,31.64274355233269,Madinaty,0,0,morning,1,0,0,0,17.65,8,MAD-00383
384,A385,2025-04-17 02:22:00,30.059153065991254,31.628687683478823,Madinaty,0,1,night,1,0,1,1,19.13,6,MAD-00384
385,A386,2025-04-22 08:14:00,30.062032477236045,31.652988581748232,Madinaty,1,1,morning,1,1,0,1,14.83,22,MAD-00385
386,A387,2025-04-27 13:11:00,30.07557666884459,31.63688976773541,Madinaty,0,1,afternoon,0,0,1,1,8.47,20,MAD-00386
387,A388,2025-04-17 14:31:00,30.063411825367645,31.653022432666948,Madinaty,0,1,afternoon,1,0,0,1,8.78,2,MAD-00387
388,A389,2025-04-30 15:30:00,30.06595247034341,31.634930567831265,Madinaty,0,0,afternoon,1,0,1,1,12.0,19,MAD-00388
389,A390,2025-04-23 11:03:00,30.07678242072008,31.64481033460526,Madinaty,0,1,morning,1,0,0,0,18.47,13,MAD-00389
390,A391,2025-04-04 01:28:00,30.06739396225793,31.630174867874864,Madinaty,1,1,night,1,0,0,0,7.24,22,MAD-00390
391,A392,2025-04-06 09:21:00,30.067417345853386,31.639728272590645,Madinaty,1,1,morning,1,0,0,1,17.39,22,MAD-00391
392,A393,2025-04-29 23:53:00,30.06348564254396,31.643902147406507,Madinaty,1,1,night,1,1,1,0,9.37,21,MAD-00392
393,A394,2025-04-03 05:55:00,30.068185550883687,31.63433125518798,Madinaty,0,1,night,1,1,0,0,17.13,6,MAD-00393
394,A395,2025-04-09 20:54:00,30.066159324000655,31.63003668138821,Madinaty,0,1,evening,0,0,0,0,18.8,6,MAD-00394
395,A396,2025-04-07 04:16:00,30.05998048511163,31.62890994046452,Madinaty,1,0,night,1,1,0,0,11.41,13,MAD-00395
396,A397,2025-04-16 05:15:00,30.061794505076595,31.642941599072586,Madinaty,0,1,night,0,1,0,0,10.48,1,MAD-00396
397,A398,2025-04-24 02:40:00,30.07693249068737,31.64983326925185,Madinaty,0,0,night,0,1,1,0,17.03,22,MAD-00397
398,A399,2025-04-03 11:03:00,30.06652878378931,31.653658470840764,Madinaty,0,1,morning,1,1,0,0,12.94,21,MAD-00398
399,A400,2025-04-28 10:15:00,30.060274522337146,31.64153215435273,Madinaty,1,0,morning,0,0,1,1,15.27,9,MAD-00399
